Latitude,Longitude,crime
39.770475,-86.18971,1
39.795206,-85.959058,1
39.833681,-86.271994,1
39.750893,-86.151879,1
39.865373,-86.134432,1
39.735898,-86.122603,1
39.786256,-86.201121,1
39.813381,-86.245416,1
39.814157,-86.245397,1
39.794326,-86.094611,0.8
39.781804,-86.039192,0.82
39.781804,-86.039192,0.82
39.743348,-86.156001,1
39.801118,-86.015613,1
39.824436,-86.091968,1
39.80722,-85.988877,1
39.907159,-86.212363,1
39.822597,-86.041376,1
39.848853,-86.1461,1
39.778589,-86.15676,1
39.761761,-86.113144,1
39.775092,-86.13216,1
39.782276,-86.316106,1
39.77258,-86.122058,1
39.881079,-86.201062,1
39.744745,-86.078303,1
39.843642,-86.117065,1
39.83246,-86.253636,1
39.83246,-86.253636,1
39.83246,-86.253636,1
39.823867,-86.261558,1
39.86868,-86.084267,1
39.823969,-85.96511,1
39.791645,-86.187721,1
39.85981,-86.052333,1
39.826389,-86.018539,1
39.822617,-86.215612,1
39.77221,-86.046371,1
39.787082,-86.075605,1
39.818108,-86.178011,1
39.638524,-86.137121,0.9
39.77042,-86.131908,1
39.711504,-86.236528,1
39.776019,-86.219751,1
39.776019,-86.219751,1
39.776019,-86.219751,1
39.823355,-86.1184,1
39.812468,-86.250031,1
39.918377,-86.088224,1
39.769081,-86.125667,1
39.800592,-86.187562,0.8
39.800592,-86.187562,0.8
39.800592,-86.187562,0.8
39.800592,-86.187562,0.8
39.800592,-86.187562,0.8
39.800592,-86.187562,0.8
39.743102,-86.28737,1
39.803069,-86.083531,1
39.775523,-86.252073,1
39.740516,-86.145575,1
39.769767,-86.124587,1
39.75941,-86.070202,1
39.75941,-86.070202,1
39.75941,-86.070202,1
39.782474,-86.21222,1
39.808211,-86.159861,1
39.7994,-86.005429,1
39.82543,-86.020996,1
39.788591,-86.150853,1
39.74102,-86.080303,1
39.797186,-86.063237,1
39.828897,-86.06404,1
39.757734,-86.23651,1
39.876311,-86.241166,1
39.809206,-86.12664,1
39.70316,-86.103813,1
39.70316,-86.103813,1
39.81003,-86.117112,1
39.778589,-86.15676,1
39.714278,-86.153523,1
39.754156,-86.03044,1
39.823874,-86.23007,1
39.824991,-86.163963,1
39.824991,-86.163963,1
39.84084,-86.271511,1
39.77549,-86.266034,1
39.823331,-86.127012,1
39.792354,-86.089322,1
39.870231,-86.240811,1
39.778445,-86.264554,1
39.800255,-85.988268,1
39.719753,-86.250337,0.77
39.780596,-86.212977,1
39.779262,-86.266184,1
39.783457,-86.218686,1
39.783457,-86.218686,1
39.825483,-86.080281,0.8
39.841516,-86.278482,1
39.85745,-86.231929,1
39.818898,-86.143294,1
39.832787,-86.063219,1
39.865835,-86.197442,1
39.791646,-86.213785,1
39.791646,-86.213785,1
39.824742,-86.236925,1
39.824742,-86.236925,1
39.83727,-86.003547,1
39.804208,-86.025812,1
39.711751,-86.144677,0.8
39.711751,-86.144677,0.8
39.711751,-86.144677,0.8
39.711751,-86.144677,0.8
39.711751,-86.144677,0.8
39.711751,-86.144677,0.8
39.827749,-86.007313,1
39.74492,-86.13042,1
39.773785,-86.21757,1
39.83864,-86.051527,1
39.83864,-86.051527,1
39.820405,-85.987246,1
39.832357,-86.269913,1
39.825755,-86.045889,1
39.802988,-86.176637,1
39.7885,-86.108801,1
39.804343,-86.186462,1
39.753953,-86.254049,1
39.756766,-86.184057,0.8
39.81519,-86.185197,0.8
39.81519,-86.185197,0.8
39.822081,-86.093192,1
39.786473,-86.067671,1
39.786473,-86.067671,1
39.734453,-86.11722,1
39.757918,-86.234972,1
39.757918,-86.234972,1
39.768901,-86.101727,1
39.883843,-86.196763,1
39.823924,-86.034019,1
39.769527,-86.089331,1
39.824768,-86.081642,1
39.745518,-86.149303,0.9
39.792191,-86.1872,1
39.866877,-86.223383,1
39.820436,-85.988288,1
39.810157,-86.148916,1
39.772575,-86.218205,1
39.820286,-86.028211,1
39.796425,-86.04553,1
39.801137,-86.055471,1
39.801312,-86.055475,1
39.801312,-86.055475,1
39.801312,-86.055475,1
39.825996,-86.106794,1
39.825996,-86.106794,1
39.825723,-86.10585,1
39.821627,-86.072741,1
39.873332,-86.21121,1
39.873332,-86.21121,1
39.873332,-86.21121,1
39.873332,-86.21121,1
39.873332,-86.21121,1
39.74895,-86.196906,1
39.74895,-86.196906,1
39.74895,-86.196906,1
39.74895,-86.196906,1
39.74895,-86.196906,1
39.74895,-86.196906,1
39.781991,-86.219965,1
39.82419,-86.231577,1
39.798212,-86.05568,1
39.798212,-86.05568,1
39.918655,-86.141672,1
39.797584,-86.080683,1
39.773012,-86.253849,1
39.773012,-86.253849,1
39.773012,-86.253849,1
39.773012,-86.253849,1
39.773012,-86.253849,1
39.773012,-86.253849,1
39.761114,-86.063672,1
39.742319,-86.120737,1
39.779575,-86.11102,1
39.820481,-86.083228,1
39.820481,-86.083228,1
39.815794,-86.163669,1
39.904808,-86.050229,1
39.795098,-86.108505,1
39.808438,-86.174259,1
39.786886,-86.126355,1
39.786886,-86.126355,1
39.786886,-86.126355,1
39.786886,-86.126355,1
39.786886,-86.126355,1
39.756269,-86.136077,1
39.820679,-86.007955,1
39.77311,-86.106083,1
39.772266,-86.122101,1
39.84524,-86.105531,1
39.821826,-86.073303,1
39.788323,-86.161363,0.8
39.812739,-86.106124,1
39.812739,-86.106124,1
39.808114,-86.18045,1
39.663615,-86.056501,1
39.859603,-86.240586,1
39.792328,-86.088296,1
39.792328,-86.088296,1
39.792328,-86.088296,1
39.831639,-86.074231,1
39.774922,-86.09911,1
39.808697,-86.173831,1
39.802197,-86.124421,1
39.804947,-86.084018,1
39.843704,-86.246719,1
39.77114,-86.260749,1
39.831312,-86.111067,1
39.878273,-86.241709,1
39.774749,-86.267103,1
39.807887,-86.19086,0.9
39.791645,-86.187721,1
39.747728,-86.194542,1
39.743958,-86.192486,1
39.764776,-86.193114,1
39.766044,-86.208302,1
39.821822,-86.006913,1
39.765805,-86.26066,1
39.78837,-86.16319,0.6
39.873391,-86.241885,1
39.779421,-86.211643,1
39.773926,-86.116961,1
39.781473,-86.090537,0.8
39.824499,-86.012495,1
39.824172,-86.112041,1
39.828953,-86.27121,1
39.754791,-86.258373,1
39.661961,-86.054234,0.8
39.661961,-86.054234,0.8
39.661961,-86.054234,0.8
39.831828,-85.982213,1
39.753065,-86.261233,1
39.753065,-86.261233,1
39.776099,-86.128858,1
39.830047,-85.966424,1
39.830047,-85.966424,1
39.830047,-85.966424,1
39.830047,-85.966424,1
39.830034,-85.96659,1
39.830034,-85.96659,1
39.830034,-85.96659,1
39.772278,-86.219296,1
39.822037,-86.081955,0.32
39.79669,-86.010027,0.95
39.77932,-86.10533,1
39.80984,-86.185375,1
39.74256,-86.141971,1
39.731227,-86.156698,1
39.779934,-86.096495,1
39.779934,-86.096495,1
39.874674,-86.209743,1
39.771875,-86.094015,1
39.794977,-86.11758,1
39.70963,-86.125878,0.8
39.813652,-86.238766,1
39.737694,-86.159691,1
39.637185,-86.121987,1
39.787082,-86.075605,1
39.878098,-86.024303,1
39.878098,-86.024303,1
39.828012,-86.163782,1
39.73971,-86.14222,1
39.80802,-86.007942,1
39.780192,-86.156022,1
39.788671,-86.205092,1
39.820981,-86.097631,1
39.67311,-86.140748,1
39.820122,-86.117402,1
39.784099,-86.20861,1
39.770221,-86.20399,1
39.770221,-86.20399,1
39.760458,-86.126253,1
39.917108,-86.141521,1
39.858583,-86.246458,1
39.858583,-86.246458,1
39.858583,-86.246458,1
39.858583,-86.246458,1
39.858583,-86.246458,1
39.681079,-86.273534,1
39.681079,-86.273534,1
39.681079,-86.273534,1
39.681079,-86.273534,1
39.681079,-86.273534,1
39.681079,-86.273534,1
39.703642,-86.156202,1
39.703642,-86.156202,1
39.770972,-86.12664,1
39.815234,-86.284918,1
39.828954,-86.070638,1
39.824287,-86.103893,1
39.748557,-86.101561,1
39.686287,-86.15365,0.58
39.905182,-86.045465,0.82
39.771196,-86.103083,1
39.786481,-86.104053,1
39.786481,-86.104053,1
39.79489,-85.963939,1
39.779926,-86.210712,1
39.779926,-86.210712,1
39.792284,-86.117052,1
39.782641,-85.954855,0.75
39.782184,-85.995767,0.57
39.766903,-86.142416,0.9
39.78777,-85.962325,1
39.78777,-85.962325,1
39.820396,-86.158947,1
39.723723,-86.157186,1
39.791952,-86.127391,1
39.830381,-86.120889,1
39.833664,-86.004106,1
39.833664,-86.004106,1
39.836825,-86.004145,1
39.803259,-86.123749,1
39.816191,-86.279872,1
39.792303,-86.104148,1
39.792303,-86.104148,1
39.754236,-86.200707,1
39.835254,-86.003428,1
39.835254,-86.003428,1
39.830363,-86.271755,1
39.840408,-86.270246,1
39.796986,-86.08452,1
39.82838,-85.963371,1
39.82838,-85.963371,1
39.802367,-86.10901,1
39.802367,-86.10901,1
39.770144,-86.135575,1
39.813729,-86.124495,1
39.873332,-86.21121,1
39.873332,-86.21121,1
39.835573,-86.004598,1
39.835573,-86.004598,1
39.820743,-86.123174,1
39.865996,-86.226357,1
39.794874,-86.221539,1
39.776022,-86.124002,1
39.776022,-86.124002,1
39.81988,-86.090784,1
39.788901,-86.107035,0.9
39.848298,-86.086894,1
39.796971,-86.208042,1
39.796971,-86.208042,1
39.826526,-86.009404,1
39.795741,-86.220618,0.8
39.835432,-86.076151,1
39.835432,-86.076151,1
39.835432,-86.076151,1
39.751052,-86.129669,1
39.75041,-86.134137,1
39.773926,-86.116961,1
39.773926,-86.116961,1
39.836835,-86.249006,1
39.749743,-86.273302,1
39.725508,-86.132349,1
39.7738,-86.213195,1
39.806466,-86.208118,1
39.792924,-86.20613,1
39.835957,-86.127871,1
39.825482,-86.009471,1
39.802629,-86.187598,1
39.748014,-86.15149,1
39.748014,-86.15149,1
39.65581,-86.103933,1
39.78837,-86.16319,0.6
39.742491,-86.105869,1
39.796371,-86.056034,0.82
39.813901,-85.986606,1
39.817853,-86.26821,1
39.822183,-86.009183,1
39.800456,-85.9947,1
39.786568,-86.198472,1
39.807335,-86.117736,1
39.807335,-86.117736,1
39.810699,-86.23166,1
39.760586,-86.081928,1
39.770803,-86.070287,0.67
39.817881,-86.122057,1
39.771552,-86.095925,1
39.80341,-86.007471,1
39.78837,-86.16319,0.6
39.782808,-86.105672,1
39.774889,-86.256424,1
39.773603,-86.233787,1
39.785165,-86.203205,1
39.703694,-86.25205,1
39.908803,-86.196567,1
39.843791,-86.242269,1
39.832501,-85.984916,1
39.823505,-86.27029,0.8
39.827533,-86.013041,1
39.812925,-85.988655,1
39.770017,-86.125583,1
39.821416,-86.079923,1
39.736975,-86.120393,1
39.803725,-86.125576,1
39.822597,-86.041376,1
39.785504,-86.064429,1
39.773087,-86.310425,1
39.768769,-86.103149,1
39.768769,-86.103149,1
39.768769,-86.103149,1
39.784012,-86.208133,1
39.786007,-86.204122,0.8
39.817146,-86.098165,1
39.817146,-86.098165,1
39.817146,-86.098165,1
39.788991,-86.121089,1
39.804947,-86.084018,1
39.810981,-86.214445,1
39.785142,-86.109451,1
39.823424,-86.123134,1
39.868064,-86.146096,1
39.773493,-85.977047,1
39.809229,-86.12609,1
39.831691,-86.248285,1
39.762054,-86.158284,0.7
39.762054,-86.158284,0.7
39.82845,-86.163995,1
39.795672,-86.067009,1
39.780446,-86.100929,1
39.808452,-86.174634,1
39.787082,-86.075605,1
39.785751,-86.065527,1
39.76003,-86.102018,1
39.780438,-86.095335,1
39.782892,-86.201087,1
39.782892,-86.201087,1
39.802932,-86.144767,1
39.744977,-86.148021,1
39.800513,-86.133467,1
39.817241,-86.094939,1
39.817241,-86.094939,1
39.817241,-86.094939,1
39.817241,-86.094939,1
39.749124,-86.192686,1
39.824212,-86.110476,1
39.769347,-86.120126,1
39.750188,-86.216062,0.8
39.66961,-86.277065,0.7
39.76676,-86.133899,1
39.812423,-86.171022,1
39.823267,-86.085433,1
39.85937,-86.242675,0.8
39.76255,-86.22757,1
39.809042,-86.171788,1
39.794655,-86.127292,1
39.745195,-86.134616,1
39.745195,-86.134616,1
39.745195,-86.134616,1
39.745195,-86.134616,1
39.745195,-86.134616,1
39.745195,-86.134616,1
39.745195,-86.134616,1
39.745195,-86.134616,1
39.745195,-86.134616,1
39.745195,-86.134616,1
39.818137,-86.113389,0.61
39.814086,-86.235213,1
39.831581,-86.109932,1
39.831581,-86.109932,1
39.773911,-86.087564,1
39.773911,-86.087564,1
39.713101,-86.187132,1
39.713101,-86.187132,1
39.79873,-86.131858,1
39.823561,-86.162549,1
39.693087,-86.140591,1
39.693087,-86.140591,1
39.78119,-86.212855,1
39.797276,-86.184941,1
39.782184,-85.995767,0.37
39.908803,-86.196567,1
39.866814,-86.122377,1
39.866814,-86.122377,1
39.763621,-86.073523,0.07
39.648283,-86.136285,1
39.744646,-86.279759,1
39.835584,-86.250262,0.48
39.821892,-85.98941,1
39.811207,-86.182623,1
39.769687,-86.09261,0.81
39.693887,-86.187423,1
39.693887,-86.187423,1
39.825996,-86.106794,1
39.750425,-86.028539,0.7
39.773969,-86.10085,1
39.773969,-86.10085,1
39.781341,-86.11661,0.8
39.77054,-86.098367,1
39.784434,-86.100561,0.8
39.777567,-86.12339,1
39.825456,-86.162563,1
39.773078,-86.312407,1
39.808932,-86.111821,1
39.833898,-85.987018,1
39.793753,-85.966025,1
39.801304,-86.109376,1
39.787681,-86.201276,1
39.787681,-86.201276,1
39.820057,-86.096734,0.8
39.820057,-86.096734,0.8
39.806444,-86.005722,1
39.786728,-86.203297,1
39.802367,-86.10901,1
39.802367,-86.10901,1
39.813395,-85.965703,1
39.813395,-85.965703,1
39.813395,-85.965703,1
39.831279,-85.968483,1
39.831279,-85.968483,1
39.808242,-85.960945,1
39.826527,-86.067029,1
39.815544,-86.081697,1
39.792301,-86.306649,1
39.767765,-86.185826,1
39.771478,-85.97135,1
39.744121,-86.147272,1
39.754156,-86.03044,1
39.648434,-86.080089,1
39.775092,-86.13216,1
39.810549,-86.111241,1
39.829207,-86.225564,1
39.812841,-86.123823,1
39.777615,-86.118676,1
39.751284,-86.187357,1
39.773006,-86.113289,1
39.746516,-86.266287,1
39.835586,-86.0038,1
39.777042,-86.090233,1
39.836522,-86.002658,1
39.810403,-86.272226,1
39.781491,-86.11661,1
39.640525,-86.229981,1
39.833164,-86.027045,1
39.797053,-86.149083,1
39.739743,-86.142093,1
39.767372,-86.263043,1
39.767372,-86.263043,1
39.767372,-86.263043,1
39.827847,-85.994764,1
39.809141,-86.117081,1
39.765797,-86.158399,1
39.712143,-86.120629,1
39.77528,-86.118054,1
39.789163,-86.078108,1
39.790184,-86.074364,1
39.824423,-86.044426,1
39.787082,-86.075605,1
39.802633,-86.171438,1
39.808986,-86.13475,1
39.825336,-86.109935,1
39.816666,-86.086666,1
39.821382,-86.098221,1
39.821382,-86.098221,1
39.821382,-86.098221,1
39.821382,-86.098221,1
39.866422,-86.220348,1
39.833076,-86.01222,0.73
39.785133,-86.101842,1
39.770932,-86.092755,1
39.744273,-86.135473,1
39.875165,-86.197326,1
39.784857,-86.210966,1
39.715693,-86.24774,1
39.829254,-86.02758,1
39.831616,-86.120153,1
39.785075,-86.10716,1
39.797452,-86.190936,1
39.770102,-86.262929,1
39.750863,-86.153048,1
39.750863,-86.153048,1
39.792687,-86.205461,1
39.792687,-86.205461,1
39.772718,-86.117459,1
39.772718,-86.117459,1
39.797732,-86.08436,1
39.781617,-86.044628,0.8
39.781617,-86.044628,0.8
39.870231,-86.140779,1
39.722188,-86.150599,1
39.722188,-86.150599,1
39.836813,-86.000836,1
39.725433,-86.228426,1
39.813395,-86.235647,1
39.818035,-86.07871,1
39.770862,-86.219439,1
39.813116,-86.10627,1
39.702494,-86.270392,1
39.788143,-86.209104,1
39.776141,-86.16721,1
39.776141,-86.16721,1
39.823655,-86.27029,1
39.753272,-85.987079,1
39.774841,-86.102237,1
39.790239,-86.209617,1
39.779622,-86.202251,1
39.70254,-86.099973,1
39.803957,-86.205508,1
39.778626,-86.096592,1
39.770254,-86.08657,1
39.849992,-86.240477,1
39.770254,-86.08657,1
39.823858,-86.081983,1
39.812252,-86.182375,1
39.816231,-86.157841,1
39.824919,-86.120598,1
39.776798,-86.206394,1
39.776798,-86.206394,1
39.816061,-86.253141,1
39.782519,-86.113753,1
39.782519,-86.113753,1
39.809926,-86.06965,1
39.69161,-86.074266,1
39.809863,-86.135313,1
39.810489,-86.090102,1
39.813477,-86.139826,1
39.818202,-86.129652,1
39.826253,-86.251809,1
39.763539,-86.20631,1
39.763539,-86.20631,1
39.749868,-86.157642,1
39.703588,-86.11664,1
39.690313,-86.074376,1
39.772453,-86.113316,1
39.772453,-86.113316,1
39.829647,-86.117897,1
39.875881,-86.195953,1
39.841708,-86.201046,1
39.841708,-86.201046,1
39.841708,-86.201046,1
39.841708,-86.201046,1
39.790865,-86.075587,1
39.793614,-86.11614,1
39.781167,-86.025892,1
39.819186,-86.265233,1
39.819186,-86.265233,1
39.768906,-86.130828,1
39.7847,-86.10864,1
39.77351,-86.094785,1
39.77351,-86.094785,1
39.881834,-86.196733,1
39.812389,-86.102737,1
39.840989,-86.058684,1
39.841834,-86.059361,1
39.771469,-86.117395,1
39.825542,-86.107222,1
39.780051,-86.096583,1
39.707858,-86.149077,0.9
39.707858,-86.149077,0.9
39.707858,-86.149077,0.9
39.802588,-86.109623,1
39.802588,-86.109623,1
39.754748,-86.130362,1
39.779917,-86.108467,1
39.792834,-86.202276,1
39.792834,-86.202276,1
39.792834,-86.202276,1
39.801815,-86.159929,1
39.775699,-86.220441,1
39.775699,-86.220441,1
39.775699,-86.220441,1
39.775699,-86.220441,1
39.775699,-86.220441,1
39.840258,-86.121924,1
39.781351,-86.114282,0.8
39.752886,-86.269871,0.57
39.759537,-86.281011,1
39.829909,-85.971605,1
39.825342,-86.082002,1
39.825342,-86.082002,1
39.825342,-86.082002,1
39.825342,-86.082002,1
39.821009,-86.288433,1
39.808106,-86.008468,1
39.815231,-86.251808,1
39.816718,-86.160118,1
39.76399,-86.10616,1
39.76399,-86.10616,1
39.773693,-86.125229,1
39.773693,-86.125229,1
39.773693,-86.125229,1
39.773693,-86.125229,1
39.773693,-86.125229,1
39.773693,-86.125229,1
39.773693,-86.125229,1
39.773693,-86.125229,1
39.773693,-86.125229,1
39.773693,-86.125229,1
39.773693,-86.125229,1
39.878666,-86.25004,1
39.808394,-86.182433,1
39.802854,-85.962645,1
39.901493,-86.190022,1
39.901493,-86.190022,1
39.801673,-86.185189,1
39.75982,-86.098408,1
39.782944,-85.965461,1
39.802595,-86.191158,0.9
39.850817,-86.193438,1
39.81352,-86.02735,1
39.805496,-86.108229,1
39.782328,-86.058919,1
39.775033,-86.113181,1
39.746439,-86.128581,1
39.750495,-86.162978,1
39.76698,-86.060664,1
39.836311,-86.258507,1
39.836311,-86.258507,1
39.836311,-86.258507,1
39.836311,-86.258507,1
39.836311,-86.258507,1
39.810437,-86.004646,1
39.804056,-86.214204,1
39.811985,-86.144609,1
39.78508,-86.11619,1
39.829585,-86.095201,0.8
39.748092,-86.194581,1
39.77926,-86.164068,1
39.786125,-86.206491,1
39.786125,-86.206491,1
39.825176,-85.994682,1
39.766953,-86.115322,1
39.780659,-86.12397,1
39.80192,-86.109514,1
39.786125,-86.206491,1
39.804094,-86.116674,1
39.818129,-86.241318,1
39.772625,-86.117482,1
39.78603,-86.200882,0.8
39.822028,-86.101423,1
39.753448,-86.263367,1
39.80274,-86.184221,0.9
39.774539,-86.264719,1
39.828736,-86.029193,1
39.880557,-86.20756,1
39.765401,-86.255349,1
39.765401,-86.255349,1
39.770138,-86.124091,1
39.843783,-86.138057,1
39.79703,-86.06365,1
39.806265,-86.176431,1
39.788031,-86.082915,1
39.750538,-86.259166,1
39.7504,-86.25511,1
39.831923,-86.145965,1
39.812235,-86.183445,1
39.81129,-86.180011,1
39.833511,-86.01008,1
39.795976,-86.076069,1
39.83837,-86.270639,0.8
39.868827,-86.122236,1
39.787677,-86.098014,1
39.837914,-86.238813,1
39.837914,-86.238813,1
39.891602,-86.046742,1
39.891602,-86.046742,1
39.891602,-86.046742,1
39.827531,-86.022155,1
39.823827,-86.157055,1
39.766469,-86.260776,1
39.802534,-86.231873,1
39.802534,-86.231873,1
39.802534,-86.231873,1
39.825279,-86.042508,1
39.740118,-86.130162,1
39.812152,-86.146112,1
39.812152,-86.146112,1
39.786604,-85.997142,1
39.697092,-86.132756,1
39.757112,-86.24361,1
39.779628,-86.215912,1
39.736623,-86.163035,1
39.784426,-86.099415,1
39.727729,-86.134513,1
39.784668,-86.097207,1
39.812872,-86.182083,1
39.784667,-86.100352,1
39.803535,-86.127182,1
39.756878,-86.184798,1
39.802815,-86.124748,1
39.758633,-86.223887,1
39.808937,-86.184495,1
39.743479,-86.114193,1
39.772064,-86.102187,1
39.801558,-86.107672,1
39.829489,-86.007556,1
39.734957,-86.12164,1
39.771327,-86.125696,1
39.771327,-86.125696,1
39.771327,-86.125696,1
39.820761,-86.016355,1
39.822133,-86.124433,1
39.825006,-86.161553,1
39.810138,-86.286323,1
39.674405,-86.253067,1
39.853508,-86.233738,1
39.82387,-86.019168,1
39.82387,-86.019168,1
39.82387,-86.019168,1
39.812216,-86.135332,1
39.845102,-86.242951,1
39.733174,-86.318993,1
39.847192,-86.137764,1
39.731324,-86.139473,1
39.771979,-86.26256,1
39.83024,-86.079987,1
39.654842,-86.126922,1
39.654842,-86.126922,1
39.780605,-86.219788,1
39.746801,-86.116179,1
39.813801,-85.985754,1
39.825171,-86.017606,1
39.823928,-86.158212,1
39.695666,-86.249443,1
39.801697,-86.182925,1
39.82556,-86.162565,1
39.82556,-86.162565,1
39.799619,-86.136533,1
39.810808,-86.083401,1
39.767747,-86.10816,1
39.767747,-86.10816,1
39.805702,-85.983032,1
39.803535,-86.127182,1
39.810879,-86.256528,1
39.746634,-86.117254,1
39.78837,-86.16319,0.6
39.83212,-86.148137,1
39.909218,-86.033884,1
39.819888,-86.126967,1
39.886675,-86.165039,1
39.7756,-86.115557,1
39.7756,-86.115557,1
39.7756,-86.115557,1
39.7756,-86.115557,1
39.837833,-86.238688,1
39.787082,-86.075605,1
39.729531,-86.160367,1
39.808991,-86.170533,1
39.808991,-86.170533,1
39.808991,-86.170533,1
39.808991,-86.170533,1
39.808991,-86.170533,1
39.808991,-86.170533,1
39.83837,-86.270639,1
39.808697,-86.173831,1
39.745998,-86.130301,1
39.808579,-86.044356,1
39.808297,-86.238788,1
39.895413,-86.194364,1
39.795764,-85.965351,1
39.923978,-86.18182,1
39.843641,-86.242269,0.95
39.801998,-86.10897,1
39.81122,-86.180472,1
39.816634,-86.296488,1
39.774298,-86.11548,1
39.853358,-86.233738,1
39.825373,-86.154834,1
39.774894,-86.106558,1
39.828106,-86.265642,1
39.83728,-86.220932,1
39.885249,-86.199324,1
39.771096,-86.130642,1
39.771096,-86.130642,1
39.794581,-86.209987,1
39.794581,-86.209987,1
39.794581,-86.209987,1
39.794581,-86.209987,1
39.794581,-86.209987,1
39.794581,-86.209987,1
39.794581,-86.209987,1
39.794581,-86.209987,1
39.794581,-86.209987,1
39.794581,-86.209987,1
39.794581,-86.209987,1
39.794581,-86.209987,1
39.794581,-86.209987,1
39.834948,-86.004044,1
39.809092,-86.093419,1
39.809092,-86.093419,1
39.809092,-86.093419,1
39.793471,-86.116744,1
39.787082,-86.075605,1
39.911213,-86.219931,1
39.785807,-86.108605,1
39.7222,-86.236181,1
39.779957,-86.108468,1
39.789971,-86.123631,1
39.870166,-86.09237,1
39.891,-86.198952,1
39.823928,-86.158212,1
39.823928,-86.158212,1
39.819052,-86.10675,1
39.808969,-85.997354,1
39.808969,-85.997354,1
39.808969,-85.997354,1
39.808969,-85.997354,1
39.766368,-86.078593,1
39.831009,-86.002723,1
39.831009,-86.002723,1
39.818176,-86.102667,1
39.818176,-86.102667,1
39.818176,-86.102667,1
39.752801,-86.262155,1
39.764711,-86.019558,1
39.825891,-86.037668,1
39.778229,-86.184129,1
39.81418,-86.242061,1
39.77223,-86.117507,1
39.77223,-86.117507,1
39.815391,-86.102634,1
39.835202,-86.056468,1
39.719876,-86.138539,1
39.719876,-86.138539,1
39.800512,-86.137161,1
39.797055,-86.038541,1
39.857846,-86.25297,1
39.754533,-86.317613,1
39.754533,-86.317613,1
39.828203,-86.01249,1
39.791203,-85.96589,1
39.791203,-85.96589,1
39.791203,-85.96589,1
39.791203,-85.96589,1
39.808838,-86.14492,1
39.805856,-86.085622,1
39.808579,-86.044356,1
39.734267,-86.139701,1
39.734267,-86.139701,1
39.734267,-86.139701,1
39.734267,-86.139701,1
39.831761,-86.050998,1
39.841942,-86.242607,1
39.861847,-86.104089,1
39.861847,-86.104089,1
39.896996,-86.215756,1
39.745176,-86.140256,1
39.908803,-86.196567,1
39.835786,-86.002667,1
39.835786,-86.002667,1
39.835786,-86.002667,1
39.835786,-86.002667,1
39.797433,-85.991183,1
39.898598,-86.223077,1
39.898598,-86.223077,1
39.777726,-86.111601,1
39.737077,-86.082815,1
39.737077,-86.082815,1
39.754417,-86.130163,1
39.836303,-86.129168,1
39.875348,-86.118937,1
39.822176,-86.086155,1
39.833407,-86.233911,1
39.786261,-86.214845,1
39.661596,-86.099982,1
39.81003,-86.117112,1
39.793352,-86.209662,1
39.793352,-86.209662,1
39.786071,-86.180518,1
39.786145,-86.206277,1
39.836501,-86.273307,1
39.779953,-86.109943,1
39.779953,-86.109943,1
39.77978,-86.197237,1
39.77978,-86.197237,1
39.779968,-86.298124,1
39.827693,-86.26661,1
39.855483,-86.087078,1
39.829232,-86.007476,1
39.780438,-86.095335,1
39.825961,-85.953801,1
39.791281,-86.116565,1
39.845962,-86.191018,0.71
39.780104,-86.115593,1
39.780104,-86.115593,1
39.820436,-85.988288,1
39.81683,-86.157856,1
39.81683,-86.157856,1
39.81683,-86.157856,1
39.831747,-85.992623,1
39.795729,-85.962388,1
39.795729,-85.962388,1
39.795729,-85.962388,1
39.824453,-86.163715,1
39.774561,-86.110753,1
39.776532,-86.110781,1
39.743677,-86.145027,1
39.745518,-86.149303,0.9
39.827363,-86.007842,1
39.81348,-86.124664,1
39.825112,-86.114707,1
39.799178,-86.082434,1
39.799178,-86.082434,1
39.769129,-86.126607,1
39.783804,-86.028898,1
39.773765,-86.095164,1
39.81792,-86.103067,1
39.780009,-86.091768,1
39.763951,-86.110841,1
39.763951,-86.110841,1
39.781292,-86.231621,1
39.769575,-86.262888,1
39.830213,-86.003401,1
39.778229,-86.184129,1
39.77243,-86.025789,1
39.710894,-86.116727,1
39.744628,-86.215116,1
39.815107,-86.139502,1
39.919635,-86.044406,0.8
39.731058,-86.132941,1
39.731058,-86.132941,1
39.731058,-86.132941,1
39.758942,-86.238409,1
39.758942,-86.238409,1
39.839097,-86.273991,1
39.839097,-86.273991,1
39.776879,-86.208839,1
39.744716,-86.034206,1
39.744716,-86.034206,1
39.822523,-86.008937,1
39.74473,-86.028689,1
39.821449,-86.216784,1
39.786811,-86.126295,1
39.786811,-86.126295,1
39.807204,-85.989263,1
39.741949,-86.1472,1
39.813691,-86.243448,1
39.779474,-86.097798,1
39.812402,-86.285653,1
39.778686,-86.300093,1
39.778686,-86.300093,1
39.778686,-86.300093,1
39.762042,-86.082988,0.79
39.757494,-85.994198,1
39.653171,-86.174495,1
39.817937,-86.217948,1
39.718632,-86.245252,1
39.718632,-86.245252,1
39.795613,-86.18394,1
39.780438,-86.095335,1
39.780438,-86.095335,1
39.76554,-85.975016,1
39.76554,-85.975016,1
39.776744,-86.115591,1
39.815147,-86.079563,1
39.779004,-86.108051,1
39.804968,-86.119833,1
39.885442,-86.193452,1
39.660348,-86.143685,1
39.787082,-86.075605,1
39.789564,-86.203946,1
39.789564,-86.203946,1
39.83232,-85.984662,1
39.761458,-86.218463,1
39.771641,-86.125696,1
